Z,MCLU,TIME[Myr],NB_P
0.02,1080,14.25,0.5821727019498607
0.02,1080,28.25,0.5529411764705883
0.02,1080,33.25,0.5303030303030303
0.02,1080,86.5,0.5352564102564102
0.02,1080,90.75,0.511326860841424
0.02,1080,93.0,0.5339805825242718
0.02,1080,45.5,0.5321100917431193
0.02,1080,40.5,0.5351681957186545
0.02,1080,90.0,0.5466237942122186
0.02,1080,52.5,0.531055900621118
0.02,1080,31.25,0.573134328358209
0.02,1080,80.25,0.5448717948717948
0.02,1080,65.25,0.5314465408805031
0.02,1080,34.0,0.5558912386706949
0.02,1080,9.25,0.5967741935483871
0.02,1080,85.75,0.5559105431309904
0.02,1080,24.75,0.5420289855072464
0.02,1080,3.5,0.6203473945409429
0.02,1080,96.5,0.5326797385620915
0.02,1080,36.25,0.5501519756838906
0.02,1080,6.5,0.618798955613577
0.02,1080,34.75,0.5830815709969789
0.02,1080,44.0,0.5565749235474006
0.02,1080,98.5,0.5296052631578947
0.02,1080,17.0,0.6100278551532033
0.02,1080,54.0,0.5559006211180124
0.02,1080,76.0,0.5700636942675159
0.02,1080,16.25,0.5837988826815642
0.02,1080,20.5,0.603988603988604
0.02,1080,94.25,0.5436893203883495
0.02,1080,51.75,0.5496894409937888
0.02,1080,88.75,0.5401929260450161
0.02,1080,93.5,0.5339805825242718
0.02,1080,49.0,0.5292307692307693
0.02,1080,63.75,0.5660377358490566
0.02,1080,97.25,0.5163398692810458
0.02,1080,84.5,0.5128205128205128
0.02,1080,99.25,0.5361842105263158
0.02,1080,2.75,0.6414634146341464
0.02,1080,22.0,0.5816618911174785
0.02,1080,83.75,0.5192307692307693
0.02,1080,15.5,0.5722222222222222
0.02,1080,79.5,0.532051282051282
0.02,1080,49.75,0.5432098765432098
0.02,1080,72.25,0.5443037974683544
0.02,1080,46.75,0.5797546012269938
0.02,1080,12.75,0.5796703296703297
0.02,1060,19.0,0.5404411764705882
0.02,1060,79.0,0.49583333333333335
0.02,1060,91.75,0.4936708860759494
0.02,1060,28.5,0.5358490566037736
0.02,1060,65.25,0.4796747967479675
0.02,1060,36.0,0.4921875
0.02,1060,23.25,0.5522388059701493
0.02,1060,2.0,0.5950155763239875
0.02,1060,70.0,0.5
0.02,1060,71.5,0.48148148148148145
0.02,1060,59.75,0.4796747967479675
0.02,1060,75.5,0.4897119341563786
0.02,1060,17.75,0.5625
0.02,1060,18.25,0.5441176470588235
0.02,1060,68.75,0.5102880658436214
0.02,1060,29.25,0.5458015267175572
0.02,1060,53.0,0.4779116465863454
0.02,1060,31.25,0.5230769230769231
0.02,1060,25.25,0.5209125475285171
0.02,1060,30.5,0.49615384615384617
0.02,1060,55.0,0.46747967479674796
0.02,1060,41.5,0.48616600790513836
0.02,1060,7.5,0.5124555160142349
0.02,1060,84.25,0.5104602510460251
0.02,1060,57.75,0.5182186234817814
0.02,1060,66.75,0.5163934426229508
0.02,1060,9.5,0.5539568345323741
0.02,1060,25.75,0.5320754716981132
0.02,1060,74.75,0.47107438016528924
0.02,1060,94.0,0.4957627118644068
0.02,1060,74.25,0.5041322314049587
0.02,1060,4.0,0.5771812080536913
0.02,1060,70.75,0.49382716049382713
0.02,1060,60.5,0.483739837398374
0.02,1060,81.75,0.48535564853556484
0.02,1060,98.75,0.4703389830508475
0.02,1060,91.25,0.47257383966244726
0.02,1060,36.75,0.5078125
0.02,1060,52.5,0.48582995951417
0.02,1060,87.75,0.48523206751054854
0.02,1060,22.5,0.5559701492537313
0.02,1060,67.25,0.5204918032786885
0.02,1060,35.25,0.5482625482625483
0.02,1060,45.5,0.4940239043824701
0.02,1060,66.0,0.4959349593495935
0.02,1060,78.25,0.47717842323651455
0.02,1060,54.5,0.5
0.02,1060,10.25,0.5519713261648745
0.02,1060,8.25,0.5460992907801419
0.02,1060,4.75,0.5838926174496645
0.02,1060,5.5,0.5384615384615384
0.02,1060,63.25,0.47560975609756095
0.02,1060,96.0,0.4788135593220339
0.02,1060,88.5,0.4641350210970464
0.02,1060,55.75,0.46558704453441296
0.02,1060,46.25,0.4939759036144578
0.02,1060,57.25,0.47346938775510206
0.02,1060,73.5,0.48760330578512395
0.02,1060,1.25,0.5659824046920822
0.02,1060,85.75,0.5
0.02,1060,59.25,0.5102040816326531
0.02,1060,26.5,0.5627376425855514
0.02,1060,51.0,0.5120967741935484
0.02,1060,37.5,0.4745098039215686
0.02,1060,0.0,1.0
0.02,1060,44.25,0.48221343873517786
0.02,1060,11.0,0.5266903914590747
0.02,1060,42.75,0.4701195219123506
0.02,1060,48.25,0.49800796812749004
0.02,1060,72.0,0.5206611570247934
0.02,1060,58.5,0.5121951219512195
0.02,1060,13.0,0.5359712230215827
0.02,1060,83.75,0.47280334728033474
0.02,1060,53.75,0.49193548387096775
0.02,1060,14.25,0.555956678700361
0.02,1060,40.75,0.5119047619047619
0.02,1060,64.75,0.5346938775510204
0.02,1060,6.75,0.5444839857651246
0.02,1060,39.5,0.48616600790513836
0.02,1060,20.5,0.5498154981549815
0.02,1060,21.75,0.5464684014869888
0.02,1060,68.0,0.5102880658436214
0.02,1060,34.0,0.5096525096525096
0.02,1060,77.5,0.5311203319502075
0.02,1060,40.25,0.5098814229249012
0.02,1060,97.25,0.4703389830508475
0.02,1060,56.5,0.5263157894736842
0.02,1060,49.0,0.4819277108433735
0.02,1060,24.5,0.5485074626865671
0.02,1060,28.0,0.5171102661596958
0.02,1060,64.0,0.5
0.02,1060,0.75,0.5915492957746479
0.02,1060,38.0,0.5138339920948617
0.02,1060,11.5,0.5587188612099644
0.02,1060,62.0,0.4897959183673469
0.02,1060,96.5,0.5127118644067796
0.02,1060,79.5,0.4769874476987448
0.02,1060,17.0,0.5255474452554745
0.02,1060,13.5,0.5519713261648745
0.02,1060,27.25,0.532319391634981
0.02,1060,32.0,0.5076335877862596
0.02,1060,83.0,0.48333333333333334
0.02,1060,87.0,0.5
0.02,1060,89.0,0.48523206751054854
0.02,1060,43.5,0.5078740157480315
0.02,1060,38.75,0.4745098039215686
0.02,1060,86.5,0.4789915966386555
0.02,1060,50.25,0.4899598393574297
0.02,1060,30.0,0.5346153846153846
0.02,1060,76.75,0.5041322314049587
0.02,1060,62.5,0.5222672064777328
0.02,1060,32.75,0.525096525096525
0.02,1060,8.75,0.5587188612099644
0.02,1060,82.25,0.5041666666666667
0.02,1060,23.75,0.5320754716981132
0.02,1060,3.5,0.5967741935483871
0.02,1060,92.5,0.4872881355932203
0.02,1060,100.0,0.5106382978723404
0.02,1060,34.75,0.5534351145038168
0.02,1060,6.0,0.5524475524475524
0.02,1060,33.25,0.5232558139534884
0.02,1060,42.25,0.503968253968254
0.02,1060,94.5,0.48936170212765956
0.02,1060,16.25,0.5531135531135531
0.02,1060,51.75,0.5241935483870968
0.02,1060,72.75,0.49586776859504134
0.02,1060,15.75,0.5527272727272727
0.02,1060,19.75,0.5535055350553506
0.02,1060,90.5,0.4767932489451477
0.02,1060,49.75,0.472
0.02,1060,85.0,0.4811715481171548
0.02,1060,89.75,0.5021097046413502
0.02,1060,47.0,0.4979919678714859
0.02,1060,61.25,0.4959349593495935
0.02,1060,93.25,0.4745762711864407
0.02,1060,81.0,0.475
0.02,1060,98.0,0.4915254237288136
0.02,1060,95.25,0.48523206751054854
0.02,1060,2.75,0.5782747603833865
0.02,1060,99.25,0.4745762711864407
0.02,1060,21.0,0.5204460966542751
0.02,1060,80.25,0.5062761506276151
0.02,1060,15.0,0.5145985401459854
0.02,1060,76.25,0.5308641975308642
0.02,1060,47.5,0.512
0.02,1060,69.5,0.48360655737704916
0.02,1060,45.0,0.5220883534136547
0.02,1060,12.25,0.5703971119133574
0.02,1096,18.25,0.5314465408805031
0.02,1096,75.75,0.5735294117647058
0.02,1096,88.25,0.48863636363636365
0.02,1096,27.5,0.5392156862745098
0.02,1096,62.75,0.5379061371841155
0.02,1096,34.75,0.5454545454545454
0.02,1096,22.25,0.5594855305466238
0.02,1096,2.0,0.6349206349206349
0.02,1096,67.25,0.5182481751824818
0.02,1096,68.75,0.5547445255474452
0.02,1096,57.5,0.5321428571428571
0.02,1096,72.5,0.5183823529411765
0.02,1096,17.0,0.5411392405063291
0.02,1096,17.75,0.5377358490566038
0.02,1096,66.0,0.5362318840579711
0.02,1096,28.0,0.5230263157894737
0.02,1096,51.0,0.5263157894736842
0.02,1096,30.0,0.5317725752508361
0.02,1096,24.25,0.538961038961039
0.02,1096,29.5,0.5282392026578073
0.02,1096,53.0,0.524822695035461
0.02,1096,39.75,0.5171232876712328
0.02,1096,7.25,0.5287009063444109
0.02,1096,98.75,0.5153846153846153
0.02,1096,81.0,0.5223880597014925
0.02,1096,55.5,0.5070921985815603
0.02,1096,64.0,0.5287769784172662
0.02,1096,9.25,0.5714285714285714
0.02,1096,24.75,0.5342019543973942
0.02,1096,72.0,0.5421245421245421
0.02,1096,90.25,0.4866920152091255
0.02,1096,71.25,0.5474452554744526
0.02,1096,4.0,0.5501432664756447
0.02,1096,68.0,0.5364963503649635
0.02,1096,58.25,0.5483870967741935
0.02,1096,78.5,0.5313653136531366
0.02,1096,94.75,0.524904214559387
0.02,1096,87.5,0.5037878787878788
0.02,1096,35.25,0.5304054054054054
0.02,1096,50.25,0.5524475524475524
0.02,1096,98.0,0.5095785440613027
0.02,1096,84.25,0.5151515151515151
0.02,1096,21.5,0.5241157556270096
0.02,1096,64.75,0.5398550724637681
0.02,1096,34.0,0.5353535353535354
0.02,1096,43.75,0.5137931034482759
0.02,1096,63.5,0.5323741007194245
0.02,1096,75.25,0.5183823529411765
0.02,1096,52.25,0.5176056338028169
0.02,1096,9.75,0.5626911314984709
0.02,1096,7.75,0.5412844036697247
0.02,1096,4.5,0.6023054755043228
0.02,1096,5.25,0.5513196480938416
0.02,1096,60.75,0.5467625899280576
0.02,1096,92.25,0.5037878787878788
0.02,1096,85.0,0.5285171102661597
0.02,1096,53.5,0.5283687943262412
0.02,1096,44.5,0.5448275862068965
0.02,1096,55.0,0.524822695035461
0.02,1096,70.5,0.5437956204379562
0.02,1096,1.25,0.5974358974358974
0.02,1096,82.25,0.49812734082397003
0.02,1096,56.75,0.5373665480427047
0.02,1096,25.5,0.5392156862745098
0.02,1096,49.0,0.5365853658536586
0.02,1096,36.0,0.5457627118644067
0.02,1096,0.0,1.0
0.02,1096,42.5,0.5189003436426117
0.02,1096,10.5,0.5723076923076923
0.02,1096,41.25,0.5137931034482759
0.02,1096,46.5,0.5590277777777778
0.02,1096,69.25,0.5291970802919708
0.02,1096,56.25,0.5319148936170213
0.02,1096,12.5,0.558641975308642
0.02,1096,80.5,0.5149253731343284
0.02,1096,51.75,0.5316901408450704
0.02,1096,13.75,0.5572755417956656
0.02,1096,39.25,0.5460750853242321
0.02,1096,100.0,0.5192307692307693
0.02,1096,62.0,0.5215827338129496
0.02,1096,6.5,0.5468277945619335
0.02,1096,38.0,0.5255972696245734
0.02,1096,19.5,0.5443037974683544
0.02,1096,96.75,0.49615384615384617
0.02,1096,21.0,0.5608974358974359
0.02,1096,65.25,0.5181159420289855
0.02,1096,32.75,0.5333333333333333
0.02,1096,74.5,0.5350553505535055
0.02,1096,38.5,0.5324232081911263
0.02,1096,93.5,0.5019157088122606
0.02,1096,54.25,0.5551601423487544
0.02,1096,47.0,0.5400696864111498
0.02,1096,23.5,0.5342019543973942
0.02,1096,26.75,0.5407166123778502
0.02,1096,61.5,0.5415162454873647
0.02,1096,0.75,0.5930521091811415
0.02,1096,36.5,0.5272108843537415
0.02,1096,11.0,0.5401234567901234
0.02,1096,59.5,0.5448028673835126
0.02,1096,92.75,0.49429657794676807
0.02,1096,76.5,0.5384615384615384
0.02,1096,16.25,0.5474683544303798
0.02,1096,13.0,0.5541795665634675
0.02,1096,26.25,0.5313531353135313
0.02,1096,30.75,0.5217391304347826
0.02,1096,79.75,0.5148148148148148
0.02,1096,83.75,0.5247148288973384
0.02,1096,85.5,0.48863636363636365
0.02,1096,41.75,0.5292096219931272
0.02,1096,37.25,0.5187713310580204
0.02,1096,83.0,0.5245283018867924
0.02,1096,48.25,0.5244755244755245
0.02,1096,28.75,0.5533333333333333
0.02,1096,73.75,0.5036764705882353
0.02,1096,60.25,0.5357142857142857
0.02,1096,31.25,0.55
0.02,1096,8.5,0.573170731707317
0.02,1096,79.0,0.5148148148148148
0.02,1096,23.0,0.5309446254071661
0.02,1096,3.25,0.5612535612535613
0.02,1096,89.0,0.5265151515151515
0.02,1096,96.0,0.5134099616858238
0.02,1096,33.25,0.5083612040133779
0.02,1096,6.0,0.5632530120481928
0.02,1096,32.0,0.5348837209302325
0.02,1096,40.5,0.5513698630136986
0.02,1096,90.75,0.48863636363636365
0.02,1096,15.75,0.5590062111801242
0.02,1096,49.75,0.534965034965035
0.02,1096,70.0,0.5384615384615384
0.02,1096,99.25,0.5287356321839081
0.02,1096,15.0,0.542319749216301
0.02,1096,19.0,0.5331230283911672
0.02,1096,87.0,0.5075757575757576
0.02,1096,47.75,0.5505226480836237
0.02,1096,81.75,0.4849624060150376
0.02,1096,86.25,0.5247148288973384
0.02,1096,45.0,0.5435540069686411
0.02,1096,58.75,0.5197132616487455
0.02,1096,89.5,0.5
0.02,1096,77.75,0.5461254612546126
0.02,1096,94.0,0.49808429118773945
0.02,1096,91.5,0.5113636363636364
0.02,1096,2.5,0.5815217391304348
0.02,1096,95.5,0.5210727969348659
0.02,1096,20.25,0.5605095541401274
0.02,1096,77.0,0.5404411764705882
0.02,1096,14.5,0.5559006211180124
0.02,1096,73.25,0.5661764705882353
0.02,1096,97.5,0.5287356321839081
0.02,1096,45.75,0.5226480836236934
0.02,1096,66.75,0.5381818181818182
0.02,1096,43.25,0.5532646048109966
0.02,1096,11.75,0.5555555555555556
0.02,1019,16.25,0.6146179401993356
0.02,1019,67.75,0.5895522388059702
0.02,1019,79.0,0.5402298850574713
0.02,1019,24.5,0.6040955631399317
0.02,1019,56.25,0.5421245421245421
0.02,1019,31.0,0.593103448275862
0.02,1019,20.0,0.6053511705685619
0.02,1019,98.75,0.5461847389558233
0.02,1019,1.75,0.6363636363636364
0.02,1019,60.25,0.5714285714285714
0.02,1019,93.0,0.5555555555555556
0.02,1019,61.5,0.5588235294117647
0.02,1019,51.5,0.5531135531135531
0.02,1019,65.0,0.5518518518518518
0.02,1019,15.25,0.6118421052631579
0.02,1019,15.75,0.5927152317880795
0.02,1019,59.0,0.5457875457875457
0.02,1019,25.25,0.6301369863013698
0.02,1019,45.5,0.5857142857142857
0.02,1019,27.0,0.5856164383561644
0.02,1019,21.75,0.587248322147651
0.02,1019,26.25,0.5918367346938775
0.02,1019,47.25,0.5535714285714286
0.02,1019,35.75,0.5888501742160279
0.02,1019,6.5,0.6309148264984227
0.02,1019,88.25,0.51953125
0.02,1019,90.0,0.5433070866141733
0.02,1019,72.5,0.5665399239543726
0.02,1019,97.0,0.52
0.02,1019,49.75,0.56
0.02,1019,57.25,0.5494505494505495
0.02,1019,8.25,0.6158730158730159
0.02,1019,22.25,0.6094276094276094
0.02,1019,64.25,0.5814814814814815
0.02,1019,80.75,0.573076923076923
0.02,1019,91.75,0.5652173913043478
0.02,1019,63.75,0.5985130111524164
0.02,1019,3.5,0.6090909090909091
0.02,1019,60.75,0.5808823529411765
0.02,1019,52.0,0.5845588235294118
0.02,1019,70.25,0.5779467680608364
0.02,1019,84.75,0.5465116279069767
0.02,1019,78.25,0.5555555555555556
0.02,1019,31.5,0.5827586206896552
0.02,1019,45.0,0.5607142857142857
0.02,1019,87.75,0.5330739299610895
0.02,1019,75.5,0.5763358778625954
0.02,1019,19.25,0.6066666666666667
0.02,1019,58.0,0.5824175824175825
0.02,1019,30.5,0.5945017182130584
0.02,1019,92.5,0.5296442687747036
0.02,1019,39.25,0.5649122807017544
0.02,1019,56.75,0.5604395604395604
0.02,1019,67.25,0.5895522388059702
0.02,1019,46.75,0.5678571428571428
0.02,1019,8.75,0.6146496815286624
0.02,1019,7.0,0.6126984126984127
0.02,1019,4.0,0.6207951070336392
0.02,1019,4.75,0.6346749226006192
0.02,1019,54.5,0.5860805860805861
0.02,1019,91.25,0.547244094488189
0.02,1019,82.5,0.5692307692307692
0.02,1019,76.0,0.5801526717557252
0.02,1019,48.0,0.5755395683453237
0.02,1019,39.75,0.573943661971831
0.02,1019,49.0,0.6
0.02,1019,63.25,0.6051660516605166
0.02,1019,1.25,0.5776566757493188
0.02,1019,73.75,0.5513307984790875
0.02,1019,51.0,0.572992700729927
0.02,1019,22.75,0.5858585858585859
0.02,1019,43.75,0.5785714285714286
0.02,1019,32.25,0.5993150684931506
0.02,1019,0.0,1.0
0.02,1019,38.0,0.5333333333333333
0.02,1019,9.25,0.6210191082802548
0.02,1019,36.75,0.5644599303135889
0.02,1019,41.5,0.5971731448763251
0.02,1019,62.0,0.5955882352941176
0.02,1019,50.25,0.583941605839416
0.02,1019,11.0,0.5967741935483871
0.02,1019,72.0,0.5285171102661597
0.02,1019,46.25,0.6
0.02,1019,12.25,0.5967741935483871
0.02,1019,35.0,0.583916083916084
0.02,1019,89.5,0.5215686274509804
0.02,1019,55.5,0.5567765567765568
0.02,1019,5.75,0.59375
0.02,1019,34.0,0.5874125874125874
0.02,1019,17.5,0.6161616161616161
0.02,1019,86.5,0.5758754863813229
0.02,1019,18.75,0.5953177257525084
0.02,1019,93.5,0.5338645418326693
0.02,1019,58.5,0.5588235294117647
0.02,1019,29.25,0.613013698630137
0.02,1019,66.75,0.5671641791044776
0.02,1019,34.5,0.5679442508710801
0.02,1019,99.5,0.5381526104417671
0.02,1019,83.75,0.5310077519379846
0.02,1019,48.5,0.5869565217391305
0.02,1019,42.0,0.5587188612099644
0.02,1019,21.0,0.6195286195286195
0.02,1019,24.0,0.5738831615120275
0.02,1019,55.0,0.5677655677655677
0.02,1019,0.5,0.5703125
0.02,1019,94.25,0.545816733067729
0.02,1019,32.75,0.6164383561643836
0.02,1019,10.0,0.597444089456869
0.02,1019,53.25,0.5677655677655677
0.02,1019,83.0,0.55
0.02,1019,96.5,0.54
0.02,1019,68.5,0.5805243445692884
0.02,1019,14.5,0.6229508196721312
0.02,1019,11.75,0.6129032258064516
0.02,1019,90.75,0.547244094488189
0.02,1019,23.5,0.5864406779661017
0.02,1019,27.5,0.5753424657534246
0.02,1019,71.25,0.5741444866920152
0.02,1019,74.75,0.5627376425855514
0.02,1019,76.5,0.5402298850574713
0.02,1019,37.5,0.583916083916084
0.02,1019,33.25,0.5902777777777778
0.02,1019,74.25,0.5741444866920152
0.02,1019,43.25,0.5693950177935944
0.02,1019,96.0,0.56
0.02,1019,25.75,0.5938566552901023
0.02,1019,66.0,0.5851851851851851
0.02,1019,53.75,0.5588235294117647
0.02,1019,98.25,0.5261044176706827
0.02,1019,28.0,0.590443686006826
0.02,1019,7.5,0.6178343949044586
0.02,1019,70.75,0.5703422053231939
0.02,1019,20.5,0.6120401337792643
0.02,1019,3.0,0.6358208955223881
0.02,1019,79.5,0.5708812260536399
0.02,1019,86.0,0.5486381322957199
0.02,1019,29.75,0.5616438356164384
0.02,1019,5.25,0.6408668730650154
0.02,1019,28.75,0.571917808219178
0.02,1019,36.25,0.6013986013986014
0.02,1019,81.25,0.5615384615384615
0.02,1019,14.0,0.6045751633986928
0.02,1019,44.5,0.575
0.02,1019,62.5,0.5682656826568265
0.02,1019,89.0,0.53515625
0.02,1019,13.5,0.6111111111111112
0.02,1019,17.0,0.6053511705685619
0.02,1019,77.75,0.5670498084291188
0.02,1019,42.75,0.5851063829787234
0.02,1019,73.0,0.549618320610687
0.02,1019,77.25,0.5632183908045977
0.02,1019,95.25,0.528
0.02,1019,40.25,0.5871886120996441
0.02,1019,52.75,0.5860805860805861
0.02,1019,100.0,0.5301204819277109
0.02,1019,80.0,0.5287356321839081
0.02,1019,69.5,0.569811320754717
0.02,1019,84.25,0.5465116279069767
0.02,1019,94.75,0.5258964143426295
0.02,1019,81.75,0.5653846153846154
0.02,1019,2.25,0.6180758017492711
0.02,1019,85.5,0.5426356589147286
0.02,1019,18.25,0.6187290969899666
0.02,1019,69.0,0.5320754716981132
0.02,1019,97.75,0.5220883534136547
0.02,1019,12.75,0.6051779935275081
0.02,1019,65.5,0.5962962962962963
0.02,1019,87.25,0.5642023346303502
0.02,1019,41.0,0.5795053003533569
0.02,1019,59.75,0.6043956043956044
0.02,1019,38.5,0.5614035087719298
0.02,1019,10.5,0.6366559485530546
0.02,1030,22.25,0.5494505494505495
0.02,1030,92.0,0.49122807017543857
0.02,1030,33.25,0.5172413793103449
0.02,1030,76.25,0.4915254237288136
0.02,1030,42.0,0.549800796812749
0.02,1030,27.0,0.5617977528089888
0.02,1030,2.5,0.5953177257525084
0.02,1030,81.75,0.5150214592274678
0.02,1030,83.25,0.47413793103448276
0.02,1030,69.75,0.5206611570247934
0.02,1030,88.0,0.5151515151515151
0.02,1030,20.75,0.5415162454873647
0.02,1030,21.5,0.551094890510949
0.02,1030,80.25,0.5189873417721519
0.02,1030,34.25,0.5328185328185329
0.02,1030,62.0,0.5082644628099173
0.02,1030,36.5,0.546875
0.02,1030,29.25,0.5132075471698113
0.02,1030,35.75,0.5328185328185329
0.02,1030,64.25,0.5186721991701245
0.02,1030,48.5,0.5344129554655871
0.02,1030,8.75,0.5454545454545454
0.02,1030,98.5,0.5021834061135371
0.02,1030,67.5,0.49377593360995853
0.02,1030,77.75,0.4978723404255319
0.02,1030,11.0,0.5508771929824562
0.02,1030,30.25,0.5416666666666666
0.02,1030,87.25,0.49137931034482757
0.02,1030,86.5,0.4870689655172414
0.02,1030,4.75,0.5570934256055363
0.02,1030,82.5,0.47844827586206895
0.02,1030,70.75,0.5291666666666667
0.02,1030,95.25,0.508695652173913
0.02,1030,42.75,0.488
0.02,1030,61.0,0.5082644628099173
0.02,1030,26.25,0.5485074626865671
0.02,1030,78.5,0.5169491525423728
0.02,1030,41.25,0.5357142857142857
0.02,1030,53.25,0.5327868852459017
0.02,1030,77.0,0.5234042553191489
0.02,1030,91.25,0.4692982456140351
0.02,1030,63.5,0.5228215767634855
0.02,1030,12.0,0.5620689655172414
0.02,1030,9.5,0.5365853658536586
0.02,1030,5.5,0.5763888888888888
0.02,1030,6.25,0.5520833333333334
0.02,1030,73.75,0.4811715481171548
0.02,1030,65.0,0.49586776859504134
0.02,1030,54.0,0.5185185185185185
0.02,1030,66.75,0.5330578512396694
0.02,1030,85.75,0.47844827586206895
0.02,1030,1.5,0.5980392156862745
0.02,1030,100.0,0.4890829694323144
0.02,1030,69.0,0.5062240663900415
0.02,1030,31.0,0.5433962264150943
0.02,1030,59.5,0.5020576131687243
0.02,1030,43.75,0.524
0.02,1030,0.0,1.0
0.02,1030,51.5,0.5081967213114754
0.02,1030,12.75,0.5901060070671378
0.02,1030,50.0,0.524390243902439
0.02,1030,56.25,0.51440329218107
0.02,1030,84.25,0.5107296137339056
0.02,1030,68.25,0.49586776859504134
0.02,1030,15.0,0.5567375886524822
0.02,1030,97.5,0.4847161572052402
0.02,1030,62.75,0.5186721991701245
0.02,1030,16.75,0.5627240143369175
0.02,1030,47.5,0.4898785425101215
0.02,1030,75.5,0.4810126582278481
0.02,1030,8.0,0.5555555555555556
0.02,1030,46.0,0.528
0.02,1030,23.75,0.5387453874538746
0.02,1030,25.5,0.5539033457249071
0.02,1030,79.25,0.5443037974683544
0.02,1030,39.75,0.5138339920948617
0.02,1030,90.5,0.4780701754385965
0.02,1030,46.75,0.5301204819277109
0.02,1030,65.75,0.5206611570247934
0.02,1030,57.25,0.5371900826446281
0.02,1030,28.5,0.5430711610486891
0.02,1030,32.5,0.5227272727272727
0.02,1030,74.5,0.49166666666666664
0.02,1030,0.75,0.6174698795180723
0.02,1030,44.5,0.48
0.02,1030,13.5,0.5387323943661971
0.02,1030,72.25,0.5021097046413502
0.02,1030,92.75,0.4847161572052402
0.02,1030,19.75,0.5412186379928315
0.02,1030,15.75,0.5785714285714286
0.02,1030,31.75,0.539622641509434
0.02,1030,37.25,0.53125
0.02,1030,96.75,0.49130434782608695
0.02,1030,50.75,0.5040650406504065
0.02,1030,45.25,0.528
0.02,1030,58.75,0.5269709543568465
0.02,1030,35.0,0.5291828793774319
0.02,1030,89.75,0.47186147186147187
0.02,1030,73.0,0.5189873417721519
0.02,1030,38.0,0.5354330708661418
0.02,1030,10.25,0.527972027972028
0.02,1030,96.0,0.47391304347826085
0.02,1030,27.75,0.5488721804511278
0.02,1030,4.0,0.5813148788927336
0.02,1030,40.5,0.5296442687747036
0.02,1030,7.25,0.5486111111111112
0.02,1030,39.0,0.5335968379446641
0.02,1030,49.25,0.5284552845528455
0.02,1030,19.0,0.5323741007194245
0.02,1030,60.25,0.5228215767634855
0.02,1030,85.0,0.47413793103448276
0.02,1030,18.25,0.5418181818181819
0.02,1030,23.0,0.5851851851851851
0.02,1030,58.0,0.5062240663900415
0.02,1030,99.25,0.4868421052631579
0.02,1030,54.75,0.5102880658436214
0.02,1030,71.5,0.5230125523012552
0.02,1030,94.5,0.48695652173913045
0.02,1030,3.25,0.5570934256055363
0.02,1030,24.5,0.5276752767527675
0.02,1030,93.75,0.49344978165938863
0.02,1030,17.5,0.5357142857142857
0.02,1030,89.0,0.4675324675324675
0.02,1030,55.5,0.5145228215767634
0.02,1030,81.0,0.48936170212765956
0.02,1030,52.5,0.5204918032786885
0.02,1030,14.25,0.5464285714285714
0.02,1089,19.75,0.5935251798561151
0.02,1089,82.25,0.5067873303167421
0.02,1089,95.75,0.47417840375586856
0.02,1089,29.75,0.553030303030303
0.02,1089,68.0,0.4759825327510917
0.02,1089,37.5,0.5433070866141733
0.02,1089,24.0,0.5518518518518518
0.02,1089,2.25,0.6299694189602446
0.02,1089,73.0,0.4692982456140351
0.02,1089,74.5,0.4824561403508772
0.02,1089,62.5,0.49122807017543857
0.02,1089,78.75,0.481981981981982
0.02,1089,18.5,0.5871886120996441
0.02,1089,19.25,0.6134751773049646
0.02,1089,71.75,0.5219298245614035
0.02,1089,30.5,0.5984848484848485
0.02,1089,55.25,0.4978540772532189
0.02,1089,32.5,0.5482625482625483
0.02,1089,26.25,0.5740740740740741
0.02,1089,32.0,0.5637065637065637
0.02,1089,57.5,0.49137931034482757
0.02,1089,43.25,0.532520325203252
0.02,1089,7.75,0.61
0.02,1089,88.0,0.4608294930875576
0.02,1089,60.25,0.5043478260869565
0.02,1089,69.5,0.5131578947368421
0.02,1089,10.0,0.6073825503355704
0.02,1089,27.0,0.5888888888888889
0.02,1089,78.0,0.5045045045045045
0.02,1089,97.75,0.4835680751173709
0.02,1089,77.25,0.4798206278026906
0.02,1089,4.25,0.6006600660066007
0.02,1089,73.75,0.4649122807017544
0.02,1089,63.0,0.4692982456140351
0.02,1089,85.0,0.4703196347031963
0.02,1089,95.0,0.45539906103286387
0.02,1089,38.25,0.5476190476190477
0.02,1089,54.5,0.49356223175965663
0.02,1089,91.5,0.48372093023255813
0.02,1089,23.5,0.5551470588235294
0.02,1089,70.25,0.4956140350877193
0.02,1089,37.0,0.5725490196078431
0.02,1089,47.5,0.49382716049382713
0.02,1089,68.75,0.4824561403508772
0.02,1089,81.5,0.47297297297297297
0.02,1089,56.75,0.4978540772532189
0.02,1089,10.75,0.6308724832214765
0.02,1089,8.5,0.6020066889632107
0.02,1089,5.0,0.6133333333333333
0.02,1089,5.75,0.6166666666666667
0.02,1089,66.0,0.4868421052631579
0.02,1089,100.0,0.4788732394366197
0.02,1089,92.25,0.45794392523364486
0.02,1089,58.25,0.46551724137931033
0.02,1089,48.25,0.512396694214876
0.02,1089,59.5,0.5151515151515151
0.02,1089,76.5,0.45739910313901344
0.02,1089,1.5,0.6295180722891566
0.02,1089,89.25,0.4744186046511628
0.02,1089,61.75,0.49344978165938863
0.02,1089,27.75,0.5932835820895522
0.02,1089,53.25,0.5470085470085471
